len,count,word,sentiment,topic
2.0,15493,质量,3.0,2
1.0,15491,曾,2.0,
2.0,15481,国企,2.0,3
1.0,15481,但,2.0, 
2.0,15452,报价,,
2.0,15439,财富,,
1.0,15416,罚,1.0,4
2.0,15356,东风,2.0,
1.0,15356,送,2.0,
1.0,15336,市,,
2.0,15332,资管,2.0,4.0
2.0,15325,股指,,
2.0,15312,驱动,3.0,2
2.0,15293,情况,2.0,
1.0,15279,致,2.0,
3.0,15277,进一步,3.0,
2.0,15270,湖北,2.0, 
2.0,15239,加剧,1.0,
2.0,15232,湖南,2.0,
2.0,15229,格力,2.0,
2.0,15223,现金,2.0,3.0
2.0,15214,国资,2.0,3
1.0,15207,却,2.0,
2.0,15183,减少,1.0,1
2.0,15182,中海,2.0,
2.0,15170,西部,2.0,
2.0,15168,目前,2.0, 
2.0,15140,澄清,3.0,
1.0,15126,城,,
2.0,15106,十年,2.0, 
2.0,15098,首个,3.0,
3.0,15096,新一轮,3.0,3
2.0,15095,助推,3.0,
3.0,15091,董事会,2.0,4
2.0,15063,关于,2.0,
2.0,15049,宣布,3.0,4
1.0,15043,宝,3.0,
2.0,15009,主题,,
1.0,14997,第,2.0, 
2.0,14876,不断,2.0,
2.0,14830,密集,2.0,1
2.0,14828,中药,2.0,
2.0,14813,会议,2.0,
2.0,14806,还有,2.0,
2.0,14803,年底,2.0,1
2.0,14787,八成,2.0,
1.0,14785,港,2.0,
2.0,14762,配置,,
2.0,14756,股民,2.0,3.0
1.0,14756,价,2.0,
2.0,14737,债务,1.0,4.0
2.0,14718,盛宴,3.0, 
1.0,14704,靠,2.0,
2.0,14700,显现,2.0,1
2.0,14691,行动,3.0,4
2.0,14663,存在,2.0,
2.0,14642,深度,2.0,
2.0,14634,混改,2.0,4.0
2.0,14598,房贷,,
3.0,14570,国务院,,
2.0,14568,免费,,
2.0,14536,乳业,2.0,1.0
2.0,14533,近期,3.0,1
2.0,14516,力推,,
2.0,14488,炒作,1.0,4
1.0,14484,行,,
1.0,14464,抢,3.0,1
2.0,14440,万吨,2.0,
2.0,14438,保障,3.0,4
2.0,14411,独家,2.0,2
2.0,14398,共享,,
2.0,14395,疯狂,1.0,
2.0,14379,猜想,,
3.0,14359,四季度,2.0,
2.0,14352,不会,2.0,
2.0,14327,盘点,,
2.0,14315,黑马,,
1.0,14288,没,1.0,
4.0,14278,钢铁行业,,
1.0,14277,其,2.0, 
2.0,14261,强推,,
3.0,14219,PPP,,
2.0,14211,钢企,,
2.0,14206,专区,,
2.0,14182,充电,2.0, 
2.0,14166,生活,2.0,
2.0,14165,立案,1.0,
2.0,14161,主要,2.0,
2.0,14119,波动,2.0,
2.0,14114,超级,3.0,
1.0,14100,热,3.0,
1.0,14100,时,2.0, 
1.0,14077,量,3.0,1
2.0,14068,签约,3.0,4
1.0,14055,版,,
3.0,14053,TCL,,
2.0,14038,兄弟,2.0,
1.0,14031,国,2.0,
3.0,14029,贾跃亭,,
2.0,14028,欢迎,,
4.0,14026,国企改革,3.0,4
3.0,13970,LED,,
1.0,13933,化,2.0,
2.0,13929,华夏,,
2.0,13927,铝业,2.0,1
2.0,13925,河北,2.0,
2.0,13923,挑战,1.0,4
2.0,13907,首批,3.0,2
2.0,13891,稳定,3.0,
2.0,13890,供应,2.0,1
2.0,13890,哪里,,
2.0,13887,第二,3.0,
1.0,13871,次,2.0, 
2.0,13858,超市,,
2.0,13852,上汽,2.0,4
4.0,13830,人工智能,2.0,
2.0,13782,以上,2.0,
2.0,13780,利空,,
2.0,13757,高送,2.0,
1.0,13750,式,2.0, 
2.0,13705,强劲,3.0,3.0
2.0,13686,咨询,,
2.0,13672,中科,2.0,
2.0,13657,专线,,
2.0,13642,厦门,2.0,
2.0,13640,供给,,
2.0,13629,投产,3.0,1.0
2.0,13625,低于,1.0,
2.0,13622,华谊,,
2.0,13607,五成,2.0,
2.0,13600,地块,,
2.0,13571,符合,2.0,4
1.0,13558,首,,
2.0,13543,刺激,,
2.0,13539,疫苗,2.0, 
2.0,13510,主线,,
2.0,13492,玻璃,2.0,
2.0,13474,跳水,,
2.0,13463,井喷,,
2.0,13452,没有,2.0,
2.0,13446,旺季,3.0,4.0
2.0,13394,升温,,
2.0,13336,斥资,2.0,
2.0,13324,举办,,
2.0,13293,外资,2.0,3.0
2.0,13291,江西,2.0,
1.0,13283,度,2.0,
2.0,13280,巨亏,1.0,1
2.0,13258,电视,2.0,2
2.0,13257,上线,,
2.0,13256,保持,3.0,1
2.0,13256,两成,2.0,
1.0,13251,升,3.0,1
2.0,13241,家房,,
2.0,13163,短线,,
3.0,13162,钢铁股,,
2.0,13158,六股,,
1.0,13155,快,2.0, 
2.0,13152,进展,3.0,4
1.0,13142,亏,1.0,1.0
2.0,13140,财务,2.0,
2.0,13133,集中,2.0,
2.0,13132,发生,2.0,
2.0,13127,杠杆,,
2.0,13111,缩水,1.0,
2.0,13108,投入,3.0,4
2.0,13094,春节,,
2.0,13093,效应,2.0,1
1.0,13088,单,2.0, 
3.0,13082,敢死队,,
2.0,13076,兴业,2.0,
2.0,13066,放缓,1.0,4
2.0,13064,出手,2.0, 
2.0,13062,大单,3.0,1
4.0,13060,理财产品,2.0,3.0
2.0,13048,修复,,
2.0,13033,纷纷,,
2.0,12980,逼近,1.0,
2.0,12964,追捧,3.0, 
2.0,12920,机电,2.0,
1.0,12919,级,2.0,
2.0,12899,中央,,
2.0,12886,十三,,
2.0,12886,基本,2.0, 
2.0,12876,核准,2.0,1
2.0,12873,大连,2.0,
2.0,12868,造假,1.0,4
2.0,12858,总裁,2.0,4.0
3.0,12839,毛利率,2.0,1.0
2.0,12831,高科,2.0,
1.0,12812,吃,2.0,
2.0,12796,新低,2.0,
2.0,12792,开放,,
2.0,12791,全部,2.0, 
1.0,12789,门,1.0,
2.0,12762,论坛,,
2.0,12747,恢复,3.0,4
2.0,12730,华泰,2.0,3
2.0,12706,南方,2.0, 
3.0,12686,习近平,,
2.0,12685,停产,1.0,4.0
2.0,12682,扎堆,2.0,
2.0,12679,视频,,
2.0,12668,一周,,
1.0,12665,传,,
2.0,12655,中兴,2.0,
2.0,12651,新规,,
2.0,12647,千万,2.0,1
2.0,12645,或成,2.0, 
2.0,12642,化学,2.0, 
2.0,12640,精选,,
3.0,12632,董明珠,2.0, 
2.0,12596,谨慎,,
2.0,12592,违法,1.0,4.0
3.0,12589,二季度,2.0,1
2.0,12578,世纪,,
3.0,12570,龙头股,,
2.0,12569,房产,2.0,
4.0,12567,有色金属,,
2.0,12514,酒鬼,2.0,4
2.0,12442,是否,2.0,
2.0,12426,取消,2.0,
2.0,12426,金价,,
1.0,12426,得,2.0,
2.0,12413,芯片,2.0,2.0
1.0,12407,陷,2.0,
2.0,12384,民营,2.0,4.0
2.0,12381,关键,3.0,1
2.0,12377,酿酒,,
2.0,12376,午评,,
1.0,12376,所,2.0,
2.0,12340,江淮,2.0,
1.0,12333,应,2.0,
2.0,12333,酝酿,,
2.0,12330,比例,2.0,1
4.0,12322,国泰君安,,
2.0,12276,逐步,2.0,
2.0,12276,负债,1.0,1
2.0,12269,跨界,2.0,4.0
2.0,12264,大型,,
2.0,12259,特钢,2.0, 
2.0,12220,定向,2.0,
2.0,12217,阳光,3.0,
2.0,12206,照明,2.0, 
2.0,12199,开幕,,
1.0,12178,想,,
2.0,12166,来临,,
4.0,12160,房贷利率,,
4.0,12153,公司业绩,2.0,1
2.0,12142,首日,2.0,
2.0,12141,数字,2.0,
2.0,12138,翻番,3.0,1.0
2.0,12126,领跌,,
2.0,12108,结构,2.0,
2.0,12086,最后,,
2.0,12040,宝钢,2.0, 
2.0,12025,上行,,
2.0,12021,电池,2.0,
1.0,11952,南,2.0,
1.0,11944,赴,2.0,
1.0,11941,贷,,
1.0,11930,很,2.0,
2.0,11910,品种,2.0,2
2.0,11902,稳健,3.0,1.0
3.0,11892,停复牌,,
2.0,11870,青睐,3.0,3
3.0,11870,潜力股,,
2.0,11868,安徽,2.0, 
2.0,11851,海通,,
2.0,11845,平均,,
2.0,11820,确定,3.0,
2.0,11804,逻辑,2.0,
4.0,11803,内幕交易,,
2.0,11792,汇率,,
4.0,11785,煤炭行业,,
2.0,11758,抢筹,3.0,
2.0,11754,罚单,1.0,1
2.0,11720,福建,2.0,
2.0,11704,信心,3.0,
2.0,11675,补助,3.0,
2.0,11672,内部,2.0,
2.0,11663,率先,3.0,
2.0,11654,红利,3.0,3
2.0,11630,冻结,1.0,4
2.0,11611,中铁,,
2.0,11602,处罚,1.0,4.0
2.0,11586,重启,3.0,2
2.0,11586,要闻,,
2.0,11576,轿车,2.0,
2.0,11576,平稳,3.0,1
1.0,11570,药,2.0,
3.0,11552,银行业,,
1.0,11542,道,2.0,
2.0,11519,希望,3.0,1
2.0,11506,港口,,
2.0,11505,有限,2.0,
2.0,11500,不再,1.0,
2.0,11479,个人,2.0,4.0
2.0,11478,排名,,
2.0,11470,洗牌,,
2.0,11455,神华,,
3.0,11434,经销商,2.0,1.0
1.0,11422,函,2.0,
2.0,11412,变化,2.0,4.0
2.0,11410,结束,,
2.0,11410,日本,2.0,
2.0,11407,引入,3.0,4
1.0,11406,发,2.0,
3.0,11399,自贸区,,
2.0,11397,加强,2.0,4.0
2.0,11382,不是,2.0,
2.0,11378,结果,2.0, 
2.0,11372,明星,2.0,2
2.0,11371,园林,,
2.0,11362,公募,,
2.0,11355,东北,2.0,
2.0,11354,酒店,,
2.0,11350,微信,,
2.0,11349,大众,2.0,
2.0,11336,观察,,
2.0,11334,中小,2.0,
2.0,11310,拖累,1.0,1
2.0,11295,只股,,
1.0,11278,购,2.0,
2.0,11271,综合,2.0,
2.0,11271,业内,,
2.0,11252,引爆,3.0,1.0
1.0,11231,开,,
2.0,11229,我们,,
2.0,11226,小米,2.0,
3.0,11215,为什么,,
2.0,11208,风口,,
2.0,11207,在线,,
2.0,11207,过剩,,
2.0,11181,承压,2.0,4.0
1.0,11172,待,2.0,
2.0,11163,取得,3.0,4
1.0,11149,把,2.0,
2.0,11145,泸州,2.0,
2.0,11133,跨境,,
2.0,11129,合计,2.0,1
2.0,11115,广发,,
2.0,11112,光明,2.0,
2.0,11090,索赔,3.0,1
1.0,11058,谈,,
2.0,11049,西安,,
2.0,11025,资讯,,
2.0,11024,下挫,,
4.0,11016,强烈推荐,,
2.0,11007,信披,2.0,4.0
2.0,10966,中粮,2.0,
2.0,10959,复星,2.0, 
2.0,10950,长安,2.0,
2.0,10942,来袭,,
2.0,10933,水电,2.0,2
4.0,10931,格力电器,2.0, 
2.0,10886,飞机,2.0, 
2.0,10885,达成,3.0,1
1.0,10838,促,2.0, 
2.0,10826,上扬,,
1.0,10826,净,2.0,
1.0,10818,明,2.0, 
2.0,10815,机械,2.0, 
2.0,10809,幸福,,
2.0,10806,蒸发,1.0,3.0
2.0,10805,更名,2.0,4.0
1.0,10779,而,2.0,
2.0,10776,煤电,,
2.0,10776,不能,,
2.0,10773,油气,,
2.0,10762,制度,,
2.0,10762,力度,2.0,
1.0,10757,涉,1.0,
1.0,10755,电,2.0,
4.0,10751,汽车行业,,
2.0,10735,方向,2.0,
2.0,10719,首家,2.0,2
2.0,10718,涉足,2.0,
2.0,10718,低价,3.0,1
1.0,10715,炒,2.0,3.0
2.0,10699,持有,2.0,3.0
2.0,10697,产量,2.0,1.0
1.0,10691,讯,,
2.0,10687,设计,2.0,4.0
2.0,10679,华为,2.0,1
2.0,10678,股本,2.0,4.0
2.0,10674,上浮,,
2.0,10664,飘红,,
4.0,10648,扭亏为盈,3.0,1.0
2.0,10629,警示,1.0,4
2.0,10614,挖掘,,
2.0,10611,工行,,
2.0,10608,良机,,
2.0,10607,加仓,3.0,3.0
2.0,10592,离职,1.0,
2.0,10582,入主,3.0,4
2.0,10546,峰会,,
2.0,10525,三一,2.0,
2.0,10517,电影,,
2.0,10515,民企,,
2.0,10509,给予,,
2.0,10497,使用,2.0,
2.0,10495,扶持,,
2.0,10493,置业,,
1.0,10459,债,,
2.0,10451,联盟,,
2.0,10437,已经,2.0,
2.0,10431,直达,,
2.0,10427,牛市,,
2.0,10426,实体,,
1.0,10423,老,,
2.0,10422,周报,,
2.0,10417,精准,3.0,1
2.0,10413,陕西,2.0,
2.0,10407,乐观,3.0, 
2.0,10378,今天,,
2.0,10368,下行,,
2.0,10363,翻倍,3.0,1.0
2.0,10350,社会,,
2.0,10337,西藏,,
2.0,10337,首页,,
3.0,10327,国资委,2.0,3.0
1.0,10325,才,,
1.0,10299,抛,1.0,
2.0,10287,万辆,2.0,1
1.0,10277,设,2.0,
2.0,10270,电价,2.0,1
2.0,10266,多地,,
2.0,10263,空调,2.0, 
1.0,10249,助,,
2.0,10241,抛售,1.0,
2.0,10224,机场,,
2.0,10222,地铁,,
3.0,10222,供应商,2.0,1
2.0,10220,精密,2.0,2.0
2.0,10217,河南,2.0,
2.0,10196,首季,2.0,1.0
2.0,10186,以来,2.0,1
2.0,10182,完善,3.0,1
2.0,10175,巨大,2.0,1
1.0,10173,油,,
2.0,10170,合肥,2.0,
2.0,10169,电网,,
2.0,10163,重挫,,
2.0,10159,二线,,
2.0,10156,步入,2.0,4
3.0,10145,SUV,,
2.0,10141,金属,2.0, 
2.0,10137,获利,3.0,
2.0,10131,高价,,
1.0,10113,型,2.0, 
1.0,10111,泰,2.0, 
4.0,10109,中联重科,2.0, 
2.0,10090,基建,2.0,
2.0,10090,医院,2.0, 
2.0,10077,亮点,3.0,2.0
2.0,10066,博弈,2.0,
2.0,10066,体系,2.0, 
2.0,10032,养老,,
3.0,10027,基本面,,
2.0,10026,展望,,
2.0,10017,董秘,2.0,4.0
2.0,10011,五年,2.0,
3.0,10011,制造业,2.0,
2.0,10010,厂家,,
1.0,9994,区,,
3.0,9974,结构性,,
2.0,9945,周一,,
2.0,9934,准备,2.0,
2.0,9919,拍卖,2.0,
2.0,9914,老窖,2.0,1
2.0,9908,底部,,
1.0,9903,飞,,
2.0,9901,娱乐,2.0,2
1.0,9891,物,2.0,
2.0,9887,生意,,
3.0,9869,万亿元,,
3.0,9851,销售额,,
2.0,9840,新品,3.0,2
2.0,9827,路桥,,
2.0,9827,开工,3.0,1
2.0,9814,季度,2.0,1
2.0,9806,两会,,
2.0,9774,住房,,
2.0,9755,到底,,
2.0,9737,生化,2.0, 
2.0,9729,损失,1.0,1
2.0,9728,国航,,
3.0,9727,强势股,,
2.0,9716,广电,2.0,
1.0,9704,玩,,
2.0,9700,方大,2.0,
2.0,9679,降低,1.0,1
2.0,9677,选择,,
3.0,9668,成品油,,
2.0,9665,区块,3.0,2
2.0,9656,临时,2.0,
2.0,9653,改造,3.0,4
3.0,9645,工信部,,
2.0,9636,药企,2.0, 
2.0,9634,今起,2.0,
2.0,9633,运行,2.0,1
2.0,9631,带动,2.0,
2.0,9626,内参,,
2.0,9618,紫金,,
2.0,9607,套房,,
2.0,9602,建材,2.0,
2.0,9596,民生,,
1.0,9594,岁,,
3.0,9589,多元化,3.0,
2.0,9580,创投,2.0, 
2.0,9579,知道,,
2.0,9576,难题,1.0,2
2.0,9560,红包,2.0, 
2.0,9552,居前,,
3.0,9550,欢迎您,,
3.0,9545,公司债,2.0,1
2.0,9541,提振,3.0,
1.0,9519,张,,
2.0,9514,治理,3.0,4
2.0,9502,核查,1.0,4
2.0,9498,造纸,,
2.0,9491,双双,2.0,
2.0,9490,流通,,
2.0,9488,家化,2.0, 
2.0,9486,起诉,1.0,4
1.0,9484,梦,2.0, 
2.0,9479,建行,,
2.0,9461,存货,2.0,
1.0,9453,气,,
1.0,9438,收,3.0,1
2.0,9435,开业,,
2.0,9428,优惠,,
2.0,9406,门槛,,
2.0,9399,车市,,
2.0,9381,飙涨,,
1.0,9379,京,,
2.0,9378,流入,,
1.0,9376,丨,,
2.0,9369,普遍,,
4.0,9362,商业地产,,
2.0,9359,需要,,
2.0,9354,电缆,2.0,
1.0,9348,款,2.0,1
2.0,9347,伊利,2.0,
1.0,9344,共,2.0,
1.0,9322,侧,,
2.0,9322,水平,2.0,4
2.0,9319,同业,2.0,
2.0,9301,增幅,3.0,1.0
2.0,9300,新兴,3.0,
2.0,9288,企稳,,
2.0,9284,推广,3.0,2
2.0,9273,争议,1.0,
2.0,9268,解决,2.0,5
1.0,9263,自,2.0,
2.0,9258,研报,,
3.0,9251,万美元,2.0,1
2.0,9251,内地,,
2.0,9249,交通,,
2.0,9247,限售,1.0,1.0
2.0,9233,境外,2.0, 
2.0,9219,酒业,2.0,1
2.0,9215,寻找,2.0,
1.0,9211,者,2.0,
2.0,9195,一字,2.0, 
2.0,9186,变动,1.0,
2.0,9184,新区,2.0,
2.0,9181,AI,,
2.0,9181,弱势,,
2.0,9179,工厂,2.0,
2.0,9179,看点,3.0,
2.0,9170,尾盘,2.0,2
1.0,9167,今,2.0, 
2.0,9154,火线,,
2.0,9141,促销,,
2.0,9139,首发,3.0,2
2.0,9139,中报,2.0,4.0
2.0,9131,加息,,
2.0,9117,社保,2.0, 
2.0,9094,限购,,
2.0,9080,用于,2.0,
4.0,9079,集成电路,2.0, 
2.0,9075,神州,2.0,
2.0,9071,现货,,
2.0,9050,注册,2.0,4.0
4.0,9049,发行股票,3.0,3
2.0,9040,介入,1.0,4.0
2.0,9039,意见,,
2.0,9036,其他,2.0,
3.0,9035,十二五,2.0,4
3.0,9032,电动车,2.0,2
1.0,9031,分,,
1.0,9021,盘,2.0,3
1.0,9014,站,2.0, 
2.0,9011,领跑,,
2.0,9003,投行,,
2.0,8988,高层,2.0,4.0
2.0,8980,五股,,
2.0,8971,债市,,
2.0,8957,基因,2.0,
1.0,8955,方,2.0,
2.0,8949,大佬,2.0,
2.0,8946,考验,,
2.0,8945,超大,,
2.0,8944,水务,,
2.0,8940,变革,3.0,
2.0,8940,计算,,
3.0,8939,国际化,3.0,4.0
2.0,8935,涉及,2.0,2
2.0,8930,领先,3.0,2
2.0,8923,石墨,2.0,2.0
2.0,8921,电源,2.0,
2.0,8899,三个,2.0,1
2.0,8896,隐忧,1.0,
2.0,8891,系列,2.0,2
2.0,8882,险资,,
2.0,8879,百度,,
2.0,8878,扶贫,,
3.0,8862,特斯拉,2.0,
2.0,8858,涨近,,
2.0,8857,煤企,,
3.0,8856,分析师,,
2.0,8847,尚未,2.0,
2.0,8801,通道,,
3.0,8795,流动性,,
2.0,8792,常态,,
2.0,8773,检测,2.0,
3.0,8769,零部件,2.0, 
2.0,8769,光大,,
1.0,8759,每,2.0,
2.0,8750,部门,,
2.0,8748,可以,,
2.0,8745,广汽,,
2.0,8734,优化,3.0,4
2.0,8733,诉讼,1.0,4
2.0,8724,流出,1.0,
2.0,8714,违约,1.0,1
2.0,8709,广西,,
2.0,8700,展开,,
2.0,8698,吉林,2.0, 
2.0,8695,概率,,
2.0,8691,持仓,,
2.0,8687,确认,3.0,4
3.0,8686,锂电池,2.0,2
2.0,8684,首套,,
2.0,8676,剥离,2.0,4.0
2.0,8659,国信,,
2.0,8642,条件,2.0,1
2.0,8639,福田,2.0,
2.0,8634,华电,2.0,
2.0,8631,阿胶,2.0, 
2.0,8620,巨额,2.0,1.0
2.0,8617,珠海,2.0,
2.0,8601,船舶,2.0, 
2.0,8601,被否,1.0,
2.0,8597,将成,3.0,
2.0,8596,落户,,
2.0,8589,团队,2.0,
2.0,8589,主席,,
2.0,8581,专业,,
1.0,8579,远,2.0,
2.0,8577,多重,,
2.0,8577,新型,3.0,2
2.0,8576,突围,3.0,1
2.0,8575,重回,3.0,3.0
2.0,8567,种业,,
2.0,8566,风波,1.0,
2.0,8559,明确,2.0,
2.0,8547,整改,3.0,
2.0,8524,关系,2.0, 
1.0,8518,位,2.0, 
2.0,8517,警惕,,
2.0,8509,单车,,
2.0,8504,变脸,1.0, 
2.0,8500,指标,,
2.0,8495,大战,,
1.0,8494,谋,2.0,
2.0,8490,牌照,,
3.0,8489,新闻网,,
3.0,8485,收益率,,
2.0,8484,钢价,,
2.0,8481,余额,,
2.0,8479,依然,,
2.0,8475,通知,2.0,
2.0,8468,最具,,
2.0,8468,这个,,
2.0,8460,火爆,,
2.0,8447,定价,2.0,1.0
2.0,8439,之争,2.0,
3.0,8436,排名第,,
2.0,8431,代表,,
1.0,8419,由,2.0, 
2.0,8417,两个,2.0,
2.0,8396,等待,,
3.0,8394,乘用车,2.0, 
2.0,8376,焦点,,
2.0,8373,查询,,
2.0,8371,探索,3.0,2.0
2.0,8370,鉴定,,
3.0,8368,CEO,,
2.0,8368,存款,,
2.0,8360,苏州,2.0,
1.0,8338,封,,
2.0,8335,改变,,
2.0,8329,打响,,
1.0,8324,他,,
2.0,8321,力挺,,
2.0,8320,网上,2.0, 
1.0,8319,逢,,
2.0,8318,专项,2.0,
3.0,8309,交易所,2.0,3.0
2.0,8307,亚洲,,
2.0,8301,凤凰,2.0,
2.0,8285,批准,2.0,4.0
2.0,8279,远洋,,
2.0,8276,把握,,
2.0,8275,垄断,,
2.0,8274,体验,,
2.0,8272,处理,1.0,4
2.0,8263,事故,1.0,
2.0,8261,东航,,
3.0,8260,半导体,2.0,1
2.0,8247,快递,,
2.0,8243,走低,,
2.0,8240,酒企,,
2.0,8240,基础,,
2.0,8235,方式,2.0,
2.0,8231,国投,3.0,3
2.0,8223,走出,,
2.0,8208,电机,2.0,
2.0,8202,春天,,
3.0,8201,王亚伟,,
2.0,8200,框架,2.0,
2.0,8198,节后,,
2.0,8190,炒股,2.0,3.0
1.0,8184,六,2.0,
2.0,8182,直接,2.0, 
1.0,8173,该,,
4.0,8168,长安汽车,2.0,4
2.0,8168,电站,2.0,
2.0,8166,股望,,
2.0,8165,瞄准,3.0, 
2.0,8164,滚动,,
1.0,8157,爱,,
2.0,8154,燃气,2.0,
2.0,8153,鞍钢,2.0,
3.0,8139,供应链,2.0,4
2.0,8131,南车,2.0,
2.0,8129,年薪,2.0,1
2.0,8125,百万,,
2.0,8123,广告,2.0,4
2.0,8117,重仓,3.0,
2.0,8116,海航,,
2.0,8108,信用,,
2.0,8108,处于,2.0,
2.0,8105,招行,,
1.0,8102,海,2.0,
2.0,8093,二次,2.0,
3.0,8087,CPI,,
2.0,8085,跌破,,
2.0,8070,王石,,
2.0,8069,出逃,1.0,3.0
2.0,8069,直播,2.0,
2.0,8056,九成,2.0,
2.0,8044,多数,,
2.0,8043,增强,3.0,
2.0,8043,人才,,
4.0,8040,医疗器械,2.0, 
2.0,8037,老板,2.0,4
2.0,8036,构建,2.0,
4.0,8034,最新消息,,
2.0,8033,北方,2.0, 
2.0,8027,募集,3.0,3
2.0,8013,腾飞,,
2.0,8011,科大,,
2.0,8005,失败,1.0,
2.0,8001,雄安,2.0,
2.0,7998,受理,2.0,4.0
2.0,7989,重新,3.0,
2.0,7987,一天,2.0,
2.0,7977,欧洲,2.0,
2.0,7976,困局,1.0,4
2.0,7975,路径,,
2.0,7956,延期,1.0,
2.0,7953,专利,3.0,2.0
1.0,7951,商,2.0,
2.0,7946,中远,,
3.0,7945,钢铁业,,
1.0,7933,季,,
1.0,7929,华,,
2.0,7929,虚假,1.0,4
2.0,7925,数量,2.0,1
2.0,7915,华东,2.0, 
2.0,7914,纺织,2.0,
2.0,7914,佛山,2.0,
2.0,7906,洋河,2.0,
2.0,7903,轮胎,2.0,
2.0,7902,报道,,
3.0,7901,可转债,2.0,3
2.0,7896,精神,,
2.0,7895,暴增,3.0,
2.0,7893,真相,,
2.0,7891,账户,2.0, 
2.0,7887,页岩,,
2.0,7876,信贷,,
3.0,7857,生产线,2.0,4.0
1.0,7856,当,,
2.0,7850,贸易,,
2.0,7843,故事,,
1.0,7843,齐,2.0,
2.0,7840,抢入,,
2.0,7829,冲刺,,
2.0,7828,欧元,2.0,
3.0,7826,开门红,,
2.0,7804,泡沫,,
2.0,7804,股改,,
2.0,7799,促进,,
2.0,7799,两家,2.0,
2.0,7779,寒冬,,
2.0,7778,永辉,,
2.0,7773,昨日,2.0,
2.0,7770,长沙,,
2.0,7767,神秘,2.0,
2.0,7763,较大,2.0, 
2.0,7762,获准,3.0,4
2.0,7758,辽宁,,
2.0,7752,车展,,
2.0,7750,发酵,1.0,4.0
3.0,7749,运营商,,
2.0,7747,冲高,,
2.0,7745,体育,,
1.0,7745,赢,3.0,1
2.0,7744,再起,,
2.0,7740,依旧,,
3.0,7736,独角兽,,
2.0,7726,险企,,
3.0,7720,京津冀,,
3.0,7718,消费者,,
1.0,7717,着,,
2.0,7717,良好,2.0,
2.0,7715,举报,1.0,
2.0,7708,决定,2.0,决定
1.0,7707,周,,
3.0,7706,第一股,3.0,3
1.0,7700,持,2.0,
2.0,7691,厂商,2.0,4
2.0,7689,独立,2.0,
3.0,7687,铁矿石,,
2.0,7684,形成,,
4.0,7680,电力行业,,
2.0,7674,到来,,
2.0,7670,破产,1.0,1.0
2.0,7665,南北,2.0,
2.0,7662,互联,2.0,2.0
2.0,7653,入市,,
2.0,7650,定位,,
2.0,7648,易主,2.0,4
3.0,7642,倒计时,,
2.0,7628,货运,,
2.0,7623,收官,,
2.0,7622,光线,,
2.0,7619,涨超,3.0,3.0
2.0,7617,南航,,
2.0,7610,低位,,
2.0,7594,认证,3.0,4
2.0,7589,之后,,
1.0,7589,粤,,
2.0,7587,受让,3.0,4
2.0,7577,显示,2.0,1
2.0,7565,争夺,,
2.0,7560,分歧,1.0,4
2.0,7559,募投,2.0,3.0
3.0,7557,竞争力,2.0,
2.0,7555,正文,,
1.0,7544,绩,,
1.0,7543,十,,
2.0,7538,电动,2.0,
3.0,7534,京东方,2.0,
2.0,7532,通讯,2.0,2
2.0,7531,动能,,
2.0,7527,农村,,
2.0,7512,反转,3.0,
4.0,7505,副总经理,2.0,4
2.0,7499,薪酬,3.0,1
2.0,7497,稳步,3.0,1
2.0,7494,多项,2.0,2
3.0,7492,保监会,,
2.0,7489,终端,2.0, 
2.0,7486,走向,,
3.0,7482,涨停板,,
3.0,7480,管理层,2.0,4.0
1.0,7478,各,2.0,
2.0,7475,青海,2.0,
2.0,7471,三星,2.0,
2.0,7460,渤海,,
2.0,7459,火电,2.0,
2.0,7458,细分,,
2.0,7458,物业,,
1.0,7455,进,,
4.0,7453,中信证券,2.0,3.0
2.0,7449,措施,3.0,4
2.0,7439,海信,2.0, 
1.0,7437,铜,,
2.0,7428,机制,,
2.0,7425,绿地,,
2.0,7421,共同,2.0,
2.0,7417,强烈,,
1.0,7410,战,,
2.0,7409,马云,,
2.0,7403,联通,,
1.0,7403,遇,2.0,
1.0,7403,岛,,
2.0,7401,发现,,
1.0,7400,船,2.0,
2.0,7382,降温,,
2.0,7381,放弃,1.0,
1.0,7380,牛,,
2.0,7376,多个,2.0,
2.0,7370,抢眼,,
2.0,7368,最佳,,
2.0,7366,这样,,
4.0,7362,人事变动,,
2.0,7355,步伐,,
1.0,7352,性,,
2.0,7347,显著,3.0,1.0
2.0,7346,低开,,
2.0,7345,竞得,,
1.0,7342,锌,2.0,
2.0,7336,困境,,
2.0,7333,紧急,1.0,
1.0,7326,铝,,
1.0,7319,率,,
2.0,7317,中原,,
2.0,7313,顺利,3.0, 
2.0,7310,利益,2.0,1.0
2.0,7308,开通,,
2.0,7303,振兴,,
4.0,7302,长城汽车,2.0,
3.0,7296,排行榜,,
2.0,7292,频现,2.0, 
1.0,7292,踩,1.0,1
2.0,7292,二手,,
2.0,7286,地震,,
3.0,7285,农产品,,
2.0,7284,保护,,
2.0,7282,具备,2.0,
2.0,7280,向上,3.0,1
2.0,7277,召回,1.0,1
2.0,7276,收紧,,
4.0,7275,中国联通,,
2.0,7261,泄密,,
4.0,7241,招商银行,,
3.0,7240,副总裁,2.0,4
2.0,7239,煤矿,2.0, 
1.0,7239,项,2.0,1
1.0,7236,烯,3.0,2
2.0,7227,獐子,,
1.0,7226,微,,
2.0,7224,昆明,,
